SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
SUNDRMFAST,EQ,849,859.95,841.45,850.05,852,834.7,11228,9557988.6,04-NOV-2021,1032,INE387A01021,
SUNFLAG,EQ,80.15,81.05,80.05,80.75,80.75,80.15,62833,5071145.25,04-NOV-2021,776,INE947A01014,
SUNPHARMA,EQ,797,797,788.5,795.45,797,787.95,485870,385901164.2,04-NOV-2021,13192,INE044A01036,
SUNTECK,EQ,482.7,492.8,480,486.85,487,478.05,209438,102051764.3,04-NOV-2021,5419,INE805D01034,
SUNTV,EQ,594,611.05,594,607.55,610,593.6,1888163,1143654836.5,04-NOV-2021,22289,INE424H01027,
SUPERHOUSE,EQ,179.5,182.95,173.85,180.3,181.25,173.8,25398,4568958.35,04-NOV-2021,487,INE712B01010,
SUPERSPIN,EQ,13,13.15,12.7,13,13.05,12.65,21143,274472.35,04-NOV-2021,107,INE662A01027,
SUPPETRO,EQ,649,680,648.95,674.6,677,636.25,57148,38144179.6,04-NOV-2021,2974,INE663A01017,
SUPRAJIT,EQ,375.95,376,365,369.8,368.1,373.5,53431,19817433,04-NOV-2021,2992,INE399C01030,
SUPREMEENG,EQ,20.5,20.7,20.2,20.3,20.3,20.3,12601,256226.25,04-NOV-2021,118,INE319Z01013,
SUPREMEIND,EQ,2375,2390,2360,2375.2,2377,2359.15,6734,16018404.55,04-NOV-2021,1151,INE195A01028,
SUPREMEINF,BE,21.4,21.4,20.05,21.3,21.4,20.4,20642,440185.8,04-NOV-2021,52,INE550H01011,
SURANASOL,BE,17.45,18.15,17.45,17.85,17.9,17.35,43221,768750.5,04-NOV-2021,368,INE272L01022,
SURANAT&P,EQ,9.2,9.4,8.95,9.25,9.35,9,114079,1049118.85,04-NOV-2021,324,INE130B01031,
SURYALAXMI,EQ,63.05,64.7,59.05,62.55,62.65,61.8,3322,206651.7,04-NOV-2021,124,INE713B01026,
SURYAROSNI,EQ,654.8,663,652.35,656.5,657,649.6,54005,35553314.95,04-NOV-2021,2400,INE335A01012,
SURYODAY,EQ,174,177.3,170.3,176.35,176.05,173.35,16201,2844917.9,04-NOV-2021,655,INE428Q01011,
SUTLEJTEX,EQ,74.4,75.8,72.4,74,73.2,73.7,174408,12966574.4,04-NOV-2021,2013,INE645H01027,
SUULD,EQ,255.2,261,248.9,248.9,248.9,261.95,63797,16182455,04-NOV-2021,888,INE591Q01016,
SUVEN,EQ,101,105.9,100.5,103.85,104,100.9,333441,34373698.1,04-NOV-2021,4304,INE495B01038,
SUVENPHAR,EQ,485.5,528.65,484.95,507.75,514,484.95,156263,79109563.7,04-NOV-2021,3974,INE03QK01018,
SUVIDHAA,EQ,12.85,13.1,12.6,12.95,13.1,12.6,66217,853338.25,04-NOV-2021,358,INE018401013,
SUZLON,EQ,7.05,7.15,7,7.1,7.1,6.95,7823115,55565048.45,04-NOV-2021,13130,INE040H01021,
SVPGLOB,EQ,127.95,129.9,124.35,127.05,124.5,127.55,162443,20735836.75,04-NOV-2021,1584,INE308E01029,
SWANENERGY,EQ,126.9,133,126.3,131.6,133,126.9,26554,3476566.85,04-NOV-2021,543,INE665A01038,
SWARAJENG,EQ,1710,1750,1700,1728.3,1723,1709.8,5232,9022854.7,04-NOV-2021,702,INE277A01016,
SWELECTES,EQ,248,253.25,243.5,245.35,246.25,240.1,8591,2115103.8,04-NOV-2021,266,INE409B01013,
SWSOLAR,EQ,443.85,453,442.15,448.95,449.65,438.15,791535,354499901.8,04-NOV-2021,22363,INE00M201021,
SYMPHONY,EQ,1059.9,1060.95,1041.1,1049.75,1050,1036.75,7650,8024516.8,04-NOV-2021,933,INE225D01027,
SYNGENE,EQ,551,555.95,545,553,553.5,545.15,84679,46681608.55,04-NOV-2021,3237,INE398R01022,
TAINWALCHM,EQ,73.4,75.95,72.5,73.35,73.25,73.5,1456,107489.3,04-NOV-2021,34,INE123C01018,
TAJGVK,EQ,146.9,148,145.8,147.35,147.4,145.65,68411,10077394.25,04-NOV-2021,1537,INE586B01026,
TAKE,EQ,49.4,49.8,49.2,49.4,49.4,49,119332,5907686.05,04-NOV-2021,1116,INE142I01023,
TALBROAUTO,EQ,273,275,268.2,273.15,275,270.55,5075,1379996.3,04-NOV-2021,190,INE187D01011,
TANLA,EQ,1230,1244,1214.1,1230.2,1225.3,1208.95,69263,85104293.55,04-NOV-2021,3552,INE483C01032,
TANTIACONS,BZ,7.5,7.5,7.1,7.2,7.15,7.25,4443,32160.2,04-NOV-2021,67,INE388G01018,
TARACHAND,SM,45,45,43,43.65,43.75,41.55,14000,612300,04-NOV-2021,7,INE555Z01012,
TARC,EQ,45.85,46.8,45.8,46.45,46.65,45.15,464929,21602761.65,04-NOV-2021,1925,INE0EK901012,
TARMAT,EQ,63.5,65.9,63.5,65.05,65.5,64.4,3109,202116.75,04-NOV-2021,75,INE924H01018,
TASTYBITE,EQ,16300,16659,16300,16624.15,16649,16309.8,549,9111921.9,04-NOV-2021,287,INE488B01017,
TATACAPHSG,N2,1075,1075,1075,1075,1075,1080,10,10750,04-NOV-2021,1,INE033L07GM9,
TATACHEM,EQ,903.4,906,900,904.2,905.5,896.1,260466,235459702.4,04-NOV-2021,15497,INE092A01019,
TATACOFFEE,EQ,214.5,216.5,213,215.85,216,212.8,516071,111184232.4,04-NOV-2021,10614,INE493A01027,
TATACOMM,EQ,1295,1324,1262.4,1310.3,1315,1277.25,79442,102861872.35,04-NOV-2021,5154,INE151A01013,
TATACONSUM,EQ,834,834.6,826,827.4,828,826.9,175837,145725571.75,04-NOV-2021,10815,INE192A01025,
TATAELXSI,EQ,6221.1,6245,6205.45,6220.1,6220.95,6190.1,40009,249057155.85,04-NOV-2021,9443,INE670A01012,
TATAINVEST,EQ,1549,1574.1,1545,1566.65,1567.95,1534.5,29338,45843355.85,04-NOV-2021,2544,INE672A01018,
TATAMETALI,EQ,972,988.25,972,984.2,985.55,969.95,20577,20240116.3,04-NOV-2021,2237,INE056C01010,
TATAMOTORS,EQ,489.8,493.55,488,489.7,490.05,484.9,5531940,2713457669.5,04-NOV-2021,119649,INE155A01022,
TATAMTRDVR,EQ,262.7,266.6,262.25,265.9,266.45,260.05,2546391,675832162.55,04-NOV-2021,36077,IN9155A01020,
TATAPOWER,EQ,231.8,233.15,230.6,231.35,231.2,228.8,14860447,3442921170.55,04-NOV-2021,211813,INE245A01021,
TATASTEEL,EQ,1331,1335,1324.1,1325.9,1326.45,1326.05,674434,896531428.35,04-NOV-2021,24458,INE081A01012,
TATASTLBSL,BE,88.4,88.75,87.65,87.85,87.9,87.75,495823,43695525.05,04-NOV-2021,9094,INE824B01021,
TATASTLLP,EQ,847,861.55,840,855.3,858.45,841.6,7570,6461465.7,04-NOV-2021,690,INE674A01014,
TATVA,EQ,2814,2860,2786.15,2843.3,2843.95,2779,35962,101710934.9,04-NOV-2021,4292,INE0GK401011,
TBZ,EQ,88.3,89.7,88.1,88.7,88.6,88.3,190844,16980239.1,04-NOV-2021,2083,INE760L01018,
TCFSL,ND,1049,1049,1048,1048.35,1048.02,1048.87,291,305072.2,04-NOV-2021,5,INE306N07KF1,
TCFSL,NF,1165,1165,1163.8,1164.71,1164.99,1164,76,88523.96,04-NOV-2021,5,INE306N08292,
TCFSL,NH,1025,1025,1025,1025,1025,1025.13,130,133250,04-NOV-2021,2,INE306N07LI3,
TCFSL,NL,1095,1095,1095,1095,1095,1094.6,50,54750,04-NOV-2021,1,INE306N07LM5,
TCI,EQ,740,777.35,736.05,764.7,760.2,735.35,90361,69089404.6,04-NOV-2021,5623,INE688A01022,
TCIDEVELOP,EQ,380,380,352.15,362.8,356.8,366.4,282,102568.55,04-NOV-2021,33,INE662L01016,
TCIEXP,EQ,1948,2018,1940.45,1992.55,1990,1936.1,31634,62586652.4,04-NOV-2021,3677,INE586V01016,
TCIFINANCE,EQ,5.3,5.3,5.3,5.3,5.3,5.3,20,106,04-NOV-2021,1,INE911B01018,
TCNSBRANDS,EQ,799.9,799.9,789,792,793,781.05,11086,8799864.6,04-NOV-2021,1232,INE778U01029,
TCPLPACK,EQ,527,551,525.25,544.85,542.1,519.55,22221,12078405.9,04-NOV-2021,981,INE822C01015,
TCS,EQ,3512.95,3513.25,3505,3508.65,3508.65,3492.25,328991,1154468248.3,04-NOV-2021,42244,INE467B01029,
TDPOWERSYS,EQ,338,338.8,327.05,331.75,332.5,331.3,5406,1799666.9,04-NOV-2021,320,INE419M01019,
TEAMLEASE,EQ,4799,4893,4785.5,4813.95,4825,4720.6,2618,12617005.7,04-NOV-2021,564,INE985S01024,
TECH,EQ,35.85,35.85,34.86,35.42,35.59,35.29,3065,108755.9,04-NOV-2021,60,INF209KB11D8,
TECHIN,BE,6.35,6.35,6,6.15,6.1,6.05,2672,16435.6,04-NOV-2021,16,INE778A01021,
TECHM,EQ,1509,1515,1501,1505.85,1509,1498.55,166444,250968144.95,04-NOV-2021,9893,INE669C01036,
TECHNOE,EQ,261.7,264.6,255.45,263.95,263.4,256.4,14159,3714289.85,04-NOV-2021,591,INE285K01026,
TEJASNET,EQ,435,444.25,434,438.55,439,430.15,85069,37299745.2,04-NOV-2021,3042,INE010J01012,
TEMBO,BE,308,308,295,303.15,303.9,298.9,6894,2066972.7,04-NOV-2021,85,INE869Y01010,
TERASOFT,EQ,50.5,51.5,49.85,51.05,50.95,49.6,10718,545119.65,04-NOV-2021,293,INE482B01010,
TEXINFRA,EQ,61.8,61.8,59.8,60.65,61,60.25,28200,1706624.5,04-NOV-2021,172,INE435C01024,
TEXMOPIPES,EQ,49.3,50,49.25,49.85,50,49.05,28718,1429186.8,04-NOV-2021,524,INE141K01013,
TEXRAIL,EQ,31,31.45,31,31.3,31.4,30.9,196789,6150187.85,04-NOV-2021,1270,INE621L01012,
TFCILTD,EQ,69.35,69.75,68.25,69,69.05,68.15,22450,1545761.85,04-NOV-2021,337,INE305A01015,
TFL,BE,6.15,6.15,5.8,5.8,5.8,5.95,2363,14395.25,04-NOV-2021,12,INE804H01012,
TGBHOTELS,EQ,10.5,10.5,9.8,10.1,10.2,10,8167,82988.75,04-NOV-2021,73,INE797H01018,
THANGAMAYL,EQ,1239,1275,1239,1267.9,1263,1242.7,4863,6134976.35,04-NOV-2021,526,INE085J01014,
THEINVEST,EQ,115,115,110,111.5,110.7,109.95,2175,243779.2,04-NOV-2021,72,INE924D01017,
THEJO,SM,998,998,994.9,994.9,994.9,960,300,298935,04-NOV-2021,2,INE121N01019,
THEMISMED,BE,950,950,930,935.7,947.45,937.85,1531,1432300.55,04-NOV-2021,43,INE083B01016,
THERMAX,EQ,1374.95,1387,1366,1382,1378.05,1354.85,4876,6738692.6,04-NOV-2021,652,INE152A01029,
THOMASCOOK,EQ,74.5,76.9,74.25,75.8,76.05,73.9,202384,15330372.05,04-NOV-2021,2296,INE332A01027,
THOMASCOTT,BE,19.5,19.8,18.95,19.3,19,18.95,4849,93732.65,04-NOV-2021,37,INE480M01011,
THYROCARE,EQ,1149.8,1160,1142.25,1153.9,1157,1143.4,12685,14649218.85,04-NOV-2021,1116,INE594H01019,
TI,EQ,83.3,83.6,81.35,83,83.6,79.65,611890,50619511.15,04-NOV-2021,2706,INE133E01013,
TIDEWATER,EQ,1728,1745,1720,1725.45,1720.1,1712.7,4042,6992263,04-NOV-2021,709,INE484C01030,
TIIL,EQ,879.3,899,861.25,883.85,891,848.6,6837,6048783.45,04-NOV-2021,415,INE545H01011,
TIINDIA,EQ,1580,1675,1565.35,1662.7,1665,1605.85,53997,88804437.35,04-NOV-2021,5223,INE974X01010,
TIJARIA,EQ,7.2,7.35,6.95,7.3,7.3,7,11206,80089.15,04-NOV-2021,39,INE440L01017,
TIL,EQ,160.5,180,160.5,168.1,168.35,160.45,12950,2183846.7,04-NOV-2021,322,INE806C01018,
TIMESGTY,EQ,51.45,52.9,49.05,52.7,52.9,50.45,9146,481234.1,04-NOV-2021,81,INE289C01025,
TIMETECHNO,EQ,71.1,72.95,70.7,72.05,72.5,70.55,213068,15335117.4,04-NOV-2021,1979,INE508G01029,
TIMKEN,EQ,1793,1819,1782.55,1808.2,1819,1792.45,4109,7416038.25,04-NOV-2021,513,INE325A01013,
TINPLATE,EQ,298.5,299.7,296.05,297.55,298.5,296.25,59763,17803223.35,04-NOV-2021,1532,INE422C01014,
TIPSINDLTD,BE,1400,1436.45,1368.05,1432.85,1412.15,1368.05,7116,10108352.85,04-NOV-2021,294,INE716B01011,
TIRUMALCHM,EQ,245.65,253.6,245,248.9,249.05,248.75,284550,71054060.25,04-NOV-2021,4855,INE338A01024,
TIRUPATIFL,BE,11.5,11.5,10.85,10.85,10.85,11.4,96934,1058110.05,04-NOV-2021,660,INE319Y01024,
TITAN,EQ,2439,2444.8,2422,2431.75,2432.15,2417.95,181506,442035432.15,04-NOV-2021,17910,INE280A01028,
TMRVL,EQ,17.3,17.75,17.05,17.3,17.2,16.95,55945,969060.5,04-NOV-2021,568,INE759V01019,
TNPETRO,EQ,120.3,122.4,120,121.25,121.65,120.3,105084,12717178.3,04-NOV-2021,1556,INE148A01019,
TNPL,EQ,134.5,134.5,132.85,133.85,134,132.6,20515,2748192.45,04-NOV-2021,397,INE107A01015,
TNTELE,BE,7.85,7.95,7.6,7.95,7.95,7.6,9043,71268.15,04-NOV-2021,49,INE141D01018,
TOKYOPLAST,EQ,102.15,104.7,100.1,100.95,101,102.15,4026,406121.1,04-NOV-2021,125,INE932C01012,
TORNTPHARM,EQ,2815,2828.1,2815,2819.35,2820.7,2804.25,5187,14633443.6,04-NOV-2021,639,INE685A01028,
TORNTPOWER,EQ,515,517.5,514,515.55,515.5,512.35,64089,33070717.7,04-NOV-2021,1797,INE813H01021,
TOTAL,EQ,54.95,56.6,53.1,55.35,55.8,54.65,28964,1612846.25,04-NOV-2021,176,INE336X01012,
TOUCHWOOD,EQ,118,120.85,112.35,116.25,114.1,115.1,16026,1921503.6,04-NOV-2021,106,INE486Y01013,
TPLPLASTEH,EQ,195,196,187.1,195.2,195,194.4,23217,4499865.85,04-NOV-2021,653,INE413G01014,
TRAIL-RE,BE,5.65,5.95,5.5,5.75,5.65,5.65,152247,876658.45,04-NOV-2021,545,INE621L20012,
TRANSWIND,SM,5.5,5.5,5.5,5.5,5.5,5.5,8000,44000,04-NOV-2021,2,INE792X01016,
TREEHOUSE,EQ,8.85,9,8.4,8.8,8.75,8.65,7171,62917.55,04-NOV-2021,55,INE040M01013,
TREJHARA,EQ,59.95,60.75,57.85,58.6,58.75,58.65,15908,932146.2,04-NOV-2021,208,INE00CA01015,
TRENT,EQ,1100,1103.4,1090.25,1094.3,1095,1092.15,141116,154702418.25,04-NOV-2021,6293,INE849A01020,
TRF,BE,136.4,136.4,126.1,132.45,133.8,131.5,1141,150225.45,04-NOV-2021,28,INE391D01019,
TRIDENT,EQ,39.4,39.85,39.15,39.7,39.85,38.6,8858557,350632822.2,04-NOV-2021,66632,INE064C01022,
TRIGYN,EQ,118.9,121.9,116.55,120.2,121,118.15,26510,3182439.6,04-NOV-2021,681,INE948A01012,
TRIL,EQ,28.75,29.1,28.45,28.95,29,28.2,39150,1131162.55,04-NOV-2021,450,INE763I01026,
TRITURBINE,EQ,202.6,206.25,198,199.5,198.85,201.7,215285,43342572.75,04-NOV-2021,4079,INE152M01016,
TRIVENI,EQ,203.8,206.3,201.25,203.4,203.2,201.15,237791,48485358.85,04-NOV-2021,3303,INE256C01024,
TTKHLTCARE,EQ,680,702,672,695.35,697,668.1,10258,7094372.25,04-NOV-2021,464,INE910C01018,
TTKPRESTIG,EQ,11315,11587,11301,11414.4,11418.95,11230.2,5983,68346502.4,04-NOV-2021,2046,INE690A01010,
TTL,EQ,85.85,86.5,84.7,85.7,85.65,84.6,9089,777419.7,04-NOV-2021,267,INE592B01016,
TTML,EQ,62.7,63.8,62,63.8,63.8,60.8,4351021,275331667.85,04-NOV-2021,14482,INE517B01013,
TV18BRDCST,EQ,42.95,43.35,42.8,43.2,43.15,42.6,1263214,54536222.7,04-NOV-2021,4509,INE886H01027,
TVSELECT,EQ,173.9,177.9,172.65,176.2,176.6,171.2,88983,15607062.8,04-NOV-2021,1748,INE236G01019,
TVSMOTOR,EQ,712,713.9,705,708.75,706.5,706.55,273871,194446961.45,04-NOV-2021,8908,INE494B01023,
TVSSRICHAK,EQ,2320.05,2389,2320.05,2370.9,2389,2317.15,4565,10805715.6,04-NOV-2021,605,INE421C01016,
TVTODAY,EQ,321.9,327.4,320.6,325.4,323.3,318.25,122308,39733702.2,04-NOV-2021,2423,INE038F01029,
TVVISION,BE,3.45,3.6,3.3,3.5,3.6,3.45,30049,103957.15,04-NOV-2021,105,INE871L01013,
TWL,EQ,94.1,95.3,94.1,95.05,95,94.1,129879,12332424.5,04-NOV-2021,1469,INE615H01020,
UBL,EQ,1680,1686,1665.1,1675.2,1678,1667.55,32220,54073598.45,04-NOV-2021,1939,INE686F01025,
UCALFUEL,EQ,150.5,152.5,149.35,150.95,150.8,150.3,5396,814127.4,04-NOV-2021,209,INE139B01016,
UCL,SM,58.5,60.3,57.6,58.1,58.5,57.95,10000,586300,04-NOV-2021,5,INE00NI01015,
UCOBANK,EQ,14.3,14.45,14.3,14.4,14.4,14.25,1125458,16188911.65,04-NOV-2021,2780,INE691A01018,
UFLEX,EQ,545,549.75,532,538.1,539.5,571,533420,286988822.05,04-NOV-2021,13169,INE516A01017,
UFO,EQ,116.95,119,115.35,117.3,117.2,115.05,818418,96005297.55,04-NOV-2021,9870,INE527H01019,
UGARSUGAR,EQ,28.2,28.5,28,28.25,28.4,27.85,50975,1439033.4,04-NOV-2021,408,INE071E01023,
UGROCAP,EQ,169.9,173.85,168.5,171.9,171.9,167.25,41334,7071824.45,04-NOV-2021,440,INE583D01011,
UJAAS,EQ,3,3.05,2.95,3,3.05,3,422399,1271270.1,04-NOV-2021,784,INE899L01022,
UJJIVAN,EQ,172.9,179,170,173.35,174.5,171.2,328618,57195654,04-NOV-2021,4679,INE334L01012,
UJJIVANSFB,EQ,21.65,21.9,21.6,21.8,21.8,21.45,720287,15700586.25,04-NOV-2021,3436,INE551W01018,
ULTRACEMCO,EQ,7897,7932.9,7861.7,7880.8,7878,7887.85,32611,257583021.9,04-NOV-2021,5388,INE481G01011,
UMANGDAIRY,EQ,74.35,76.2,74.35,74.8,74.6,74.35,3206,240050.3,04-NOV-2021,135,INE864B01027,
UMESLTD,BE,4.4,4.65,4.4,4.45,4.45,4.45,12793,57970.55,04-NOV-2021,74,INE240C01028,
UNICHEMLAB,EQ,222.8,224.95,221.2,223.2,223.95,222.85,14326,3198614.2,04-NOV-2021,602,INE351A01035,
UNIDT,EQ,460,460,450,451.25,451.5,444.85,10901,4941980.2,04-NOV-2021,663,INE961D01019,
UNIENTER,EQ,131,132,128,131.35,131,127.45,9142,1197394.05,04-NOV-2021,148,INE037A01022,
UNIONBANK,EQ,48.2,49.75,47.95,49.15,49.4,47.55,8332745,407611602.55,04-NOV-2021,21457,INE692A01016,
UNITECH,BZ,1.9,1.9,1.85,1.9,1.9,1.85,1583465,3001718.05,04-NOV-2021,839,INE694A01020,
UNITEDTEA,EQ,394,394,373.15,386.75,388,382.1,93,35985.85,04-NOV-2021,26,INE458F01011,
UNIVASTU,EQ,73,76,72.55,74.85,74.7,73.55,47802,3551842.65,04-NOV-2021,390,INE562X01013,
UNIVCABLES,EQ,165.25,168.65,165.25,167.8,168.4,165.25,6354,1066623.6,04-NOV-2021,169,INE279A01012,
UNIVPHOTO,EQ,406,450,400.2,414.25,407.05,403.6,3833,1598448.85,04-NOV-2021,351,INE03V001013,
UPL,EQ,745,745,731.1,737.7,734.8,737.05,390092,288627097.6,04-NOV-2021,12923,INE628A01036,
URJA,EQ,7.7,7.8,7.6,7.8,7.8,7.45,1705208,13226122.45,04-NOV-2021,6173,INE550C01020,
USHAMART,EQ,92.35,93.35,91.5,92.1,91.8,91.65,183837,16944097.6,04-NOV-2021,1657,INE228A01035,
UTIAMC,EQ,1110,1119,1105,1110.6,1110,1103.55,23814,26430008.5,04-NOV-2021,2054,INE094J01016,
UTIBANKETF,EQ,39.99,40.4,39.31,39.87,40.28,39.55,1491,59609.14,04-NOV-2021,107,INF789F1AUV1,
UTINEXT50,EQ,45.05,45.7,44.4,45.11,45,44.5,3930,177800.11,04-NOV-2021,168,INF789F1AUW9,
UTINIFTETF,EQ,1912.6,1960,1880.1,1887.85,1889.3,1875.07,355,675602.32,04-NOV-2021,92,INF789FB1X41,
UTISENSETF,EQ,639.99,643,626.07,639.48,640,629,304,194288.52,04-NOV-2021,82,INF789FB1X58,
UTISXN50,EQ,50.49,52.31,49.5,50,50,49.02,523,26584.04,04-NOV-2021,51,INF789F1AUU3,
UTTAMSTL,EQ,4.2,4.3,4.15,4.25,4.25,4.15,341869,1450342.25,04-NOV-2021,577,INE699A01011,
UTTAMSUGAR,EQ,178,180.4,175,177.45,177.25,176.05,6550,1164733.35,04-NOV-2021,204,INE786F01031,
V2RETAIL,BE,180,182.45,175,182.35,182.45,173.8,63279,11454571.35,04-NOV-2021,395,INE945H01013,
VADILALIND,EQ,984.25,1005,984.25,997.2,1004,980.25,1161,1156542.05,04-NOV-2021,106,INE694D01016,
VAIBHAVGBL,EQ,573,588.5,569,584.35,587.85,563.05,52671,30596380.6,04-NOV-2021,3837,INE884A01027,
VAISHALI,EQ,34.9,35.25,34.5,34.85,34.95,34.75,5020,175198.9,04-NOV-2021,79,INE972X01014,
VAKRANGEE,EQ,37.85,38.4,37.75,38.15,38.2,37.65,991001,37725254.8,04-NOV-2021,3095,INE051B01021,
VALIANTORG,EQ,1318,1333,1301.05,1325.75,1328.8,1314.1,12452,16501041.95,04-NOV-2021,1317,INE565V01010,
VARDHACRLC,EQ,57.6,57.95,54.3,55.85,55.6,55.8,166339,9354514.1,04-NOV-2021,2464,INE116G01013,
VARDMNPOLY,EQ,23.5,23.5,22.15,23.5,23.5,22.4,61009,1429100.5,04-NOV-2021,92,INE835A01011,
VARROC,EQ,285.5,296.65,285.5,295,295.5,284.7,84225,24672936.75,04-NOV-2021,2980,INE665L01035,
VASCONEQ,EQ,26.3,26.7,26.05,26.5,26.55,26.05,234950,6227627,04-NOV-2021,802,INE893I01013,
VASWANI,EQ,16.3,16.85,15.75,16.15,16.25,15.95,20894,342375.5,04-NOV-2021,229,INE590L01019,
VBL,EQ,943,952,931.6,936.95,934.9,937.95,105641,99275662.15,04-NOV-2021,7527,INE200M01013,
VCL,SM,101.9,102,101,102,102,101,4500,457350,04-NOV-2021,3,INE098201010,
VEDL,EQ,312.2,314.25,310.1,312.2,310.8,310.65,2988176,932706464,04-NOV-2021,22464,INE205A01025,
VENKEYS,EQ,2685.15,2709,2685.15,2696.05,2692,2682.45,7784,20996691.65,04-NOV-2021,1266,INE398A01010,
VENUSREM,EQ,525,532.95,524.85,529.7,529.75,525.4,11696,6190806.15,04-NOV-2021,692,INE411B01019,
VERTOZ,EQ,95.2,96.4,93.5,96.15,96.05,94.45,13110,1255104.9,04-NOV-2021,370,INE188Y01015,
VESUVIUS,EQ,1128,1133.75,1114.5,1124.85,1128,1111.75,2675,3009993.3,04-NOV-2021,297,INE386A01015,
VETO,EQ,117.45,118.95,116.15,117.25,117,116.6,37007,4347585.45,04-NOV-2021,661,INE918N01018,
VGUARD,EQ,263,263.9,261.1,262,262,260.75,108941,28582691.8,04-NOV-2021,3344,INE951I01027,
VHL,EQ,3333,3380,3302,3342.6,3360,3270.85,1112,3720866.1,04-NOV-2021,219,INE701A01023,
VICEROY,BZ,3.9,4,3.8,3.9,4,3.85,8272,32167.65,04-NOV-2021,34,INE048C01017,
VIDHIING,EQ,346.9,354,346.9,352.65,353,344.45,24540,8643638.4,04-NOV-2021,1606,INE632C01026,
VIJAYA,EQ,537.1,574,537.1,559.75,561,564.9,19974,11225722.65,04-NOV-2021,1255,INE043W01024,
VIJIFIN,BE,2.2,2.25,2.2,2.2,2.2,2.3,82839,182246.7,04-NOV-2021,226,INE159N01027,
VIKASECO,EQ,2,2.05,1.95,2.05,2,1.95,1776123,3575412.35,04-NOV-2021,1047,INE806A01020,
VIKASLIFE,EQ,3.45,3.6,3.45,3.6,3.6,3.45,3512439,12499131.45,04-NOV-2021,3183,INE161L01027,
VIKASPROP,EQ,2,2,1.95,2,2,1.95,348531,687125.3,04-NOV-2021,2484,INE767B01022,
VIKASWSP,EQ,4.9,5,4.85,4.95,5,4.9,78766,387936.5,04-NOV-2021,196,INE706A01022,
VIMTALABS,EQ,355,364.95,355,362.8,364,352.45,96007,34624351.6,04-NOV-2021,3451,INE579C01029,
VINATIORGA,EQ,1999.15,2075,1992,2027,2022.4,1991.8,20670,42001832.7,04-NOV-2021,2694,INE410B01037,
VINDHYATEL,EQ,1113,1149.8,1113,1136.5,1140,1111.8,2737,3113252.1,04-NOV-2021,484,INE707A01012,
VINEETLAB,EQ,81,82.65,78.95,81.35,78.95,78.75,15293,1248447.9,04-NOV-2021,199,INE505Y01010,
VINYLINDIA,EQ,287.45,292,287.2,289.95,288.9,285.65,24421,7079283.5,04-NOV-2021,920,INE250B01029,
VIPCLOTHNG,EQ,19.8,19.8,19.8,19.8,19.8,18.9,116975,2316105,04-NOV-2021,165,INE450G01024,
VIPIND,EQ,580,582.95,574.5,577.5,575.8,574.5,76658,44352412.65,04-NOV-2021,3857,INE054A01027,
VIPULLTD,EQ,28.8,29,28.8,29,29,27.65,125960,3652690,04-NOV-2021,367,INE946H01037,
VISAKAIND,EQ,611.4,616.75,601,613,614,600.45,6484,3975439.7,04-NOV-2021,554,INE392A01013,
VISASTEEL,BE,15.25,15.6,14.6,15.25,15.3,15.25,12076,183989.05,04-NOV-2021,95,INE286H01012,
VISHAL,EQ,100,102.45,100,101,101,99.65,19374,1962484.45,04-NOV-2021,223,INE755Q01025,
VISHNU,EQ,900,900,861.2,868.4,870,887.5,9703,8502823.4,04-NOV-2021,559,INE270I01014,
VISHWARAJ,EQ,33.15,35.1,33.15,34.6,34.45,33.15,277123,9573240.05,04-NOV-2021,1952,INE430N01022,
VIVIDHA,EQ,0.85,0.85,0.8,0.85,0.85,0.8,5103298,4322649.3,04-NOV-2021,973,INE370E01029,
VIVIMEDLAB,EQ,21,21.1,19.5,20.5,20.75,20.6,161263,3252923.65,04-NOV-2021,827,INE526G01021,
VLSFINANCE,EQ,188,189.7,186,188.3,187.5,185.15,15750,2962219.55,04-NOV-2021,343,INE709A01018,
VMART,EQ,4149.8,4149.8,4015.5,4038.1,4035,4064.4,3402,13828286,04-NOV-2021,854,INE665J01013,
VOLTAMP,EQ,1642,1642,1580,1597.55,1595,1603.7,2515,4067024.15,04-NOV-2021,424,INE540H01012,
VOLTAS,EQ,1212.6,1227,1212,1220.05,1220.6,1210.4,50958,62231690.25,04-NOV-2021,3070,INE226A01021,
VRLLOG,EQ,431,442.9,430,438.8,436.2,427.65,257806,113127204.35,04-NOV-2021,8577,INE366I01010,
VSSL,EQ,279,287,277.95,285.3,287,273,244611,69533018.75,04-NOV-2021,5863,INE050M01012,
VSTIND,EQ,3310,3322,3296.05,3312,3312,3255.35,1686,5583693,04-NOV-2021,448,INE710A01016,
VSTTILLERS,EQ,2914,2914,2865,2880.6,2886.35,2841.5,1502,4329978.05,04-NOV-2021,424,INE764D01017,
VTL,EQ,2091,2136,2091,2109.8,2100,2090.95,37396,79194014.8,04-NOV-2021,3043,INE825A01012,
WABAG,EQ,343,345,340,342.15,342.8,336.3,112478,38537394.45,04-NOV-2021,3117,INE956G01038,
WABCOINDIA,EQ,7652.15,7652.15,7511.6,7561.55,7650,7652.15,888,6711933.65,04-NOV-2021,407,INE342J01019,
